pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
1498,XX,cde_fo,OPTCUR,EURINR,EURINR26814104CE,CE,EURINR26814104CE,,25,,,,,,25000,1,1471185000,1000,4,1.04e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,4.7525e+07,3.1025e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14987,XX,cde_fo,OPTCUR,USDINR,USDINR2681494.75PE,PE,USDINR2681494.75PE,,1,,,,,,25000,1,1471185000,1000,4,9.475e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.1425e+07,5.225e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
14995,XX,cde_fo,OPTCUR,USDINR,USDINR2681495.625PE,PE,USDINR2681495.625PE,,1,,,,,,25000,1,1471185000,1000,4,9.5625e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.74e+07,9.2e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
14996,XX,cde_fo,OPTCUR,USDINR,USDINR2681495.75CE,CE,USDINR2681495.75CE,,1,,,,,,25000,1,1471185000,1000,4,9.575e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,6.825e+06,2.925e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15000,XX,cde_fo,OPTCUR,USDINR,USDINR2681496CE,CE,USDINR2681496CE,,1,,,,,,25000,1,1471185000,1000,4,9.6e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,5.8e+06,2.4e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
1621,XX,cde_fo,OPTCUR,EURINR,EURINR26724102PE,PE,EURINR26724102PE,,25,,,,,,25000,1,1469370600,1000,4,1.02e+09,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,1,1,0.00,1,0,225000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
14999,XX,cde_fo,OPTCUR,USDINR,USDINR2681495.875PE,PE,USDINR2681495.875PE,,1,,,,,,25000,1,1471185000,1000,4,9.5875e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.93e+07,1.06e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15008,XX,cde_fo,OPTCUR,USDINR,USDINR2681496.5CE,CE,USDINR2681496.5CE,,1,,,,,,25000,1,1471185000,1000,4,9.65e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,4.125e+06,1.575e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15016,XX,cde_fo,OPTCUR,USDINR,USDINR2681497CE,CE,USDINR2681497CE,,1,,,,,,25000,1,1471185000,1000,4,9.7e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.8e+06,1e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15023,XX,cde_fo,OPTCUR,USDINR,USDINR2681497.5PE,PE,USDINR2681497.5PE,,1,,,,,,25000,1,1471185000,1000,4,9.75e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,3.3425e+07,2.2325e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15051,XX,cde_fo,OPTCUR,USDINR,USDINR26814100.5PE,PE,USDINR26814100.5PE,,1,,,,,,25000,1,1471185000,1000,4,1.005e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,6.39e+07,5.16e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15063,XX,cde_fo,OPTCUR,USDINR,USDINR26814102PE,PE,USDINR26814102PE,,1,,,,,,25000,1,1471185000,1000,4,1.02e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,7.8675e+07,6.6325e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15064,XX,cde_fo,OPTCUR,USDINR,USDINR26814102.25CE,CE,USDINR26814102.25CE,,1,,,,,,25000,1,1471185000,1000,4,1.0225e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
15065,XX,cde_fo,OPTCUR,USDINR,USDINR26814102.25PE,PE,USDINR26814102.25PE,,1,,,,,,25000,1,1471185000,1000,4,1.0225e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,8.1175e+07,6.8825e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15077,XX,cde_fo,OPTCUR,EURINR,EURINR26731105PE,PE,EURINR26731105PE,,25,,,,,,25000,1,1469975400,1000,4,1.05e+09,CDS,OPTCUR,1469975400,,1469948400,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469923200,1469975400,,,,,,315513000,0,1,0.00,1,0,4.525e+06,1.125e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15079,XX,cde_fo,OPTCUR,EURINR,EURINR26807105PE,PE,EURINR26807105PE,,25,,,,,,25000,1,1470580200,1000,4,1.05e+09,CDS,OPTCUR,1470580200,,1470553200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1470528000,1470580200,,,,,,315513000,0,1,0.00,1,0,5.175e+06,1.475e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15082,XX,cde_fo,OPTCUR,EURINR,EURINR26814105CE,CE,EURINR26814105CE,,25,,,,,,25000,1,1471185000,1000,4,1.05e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,3.8525e+07,2.3475e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15103,XX,cde_fo,OPTCUR,USDINR,USDINR2681490PE,PE,USDINR2681490PE,,1,,,,,,25000,1,1471185000,1000,4,9e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,175000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
15107,XX,cde_fo,OPTCUR,USDINR,USDINR2681495.375PE,PE,USDINR2681495.375PE,,1,,,,,,25000,1,1471185000,1000,4,9.5375e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.5575e+07,7.925e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15111,XX,cde_fo,OPTCUR,USDINR,USDINR26AUG101CE,CE,USDINR26AUG101CE,,1,,,,,,25000,1,1472308200,1000,4,1.01e+09,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,1,1,0.00,1,0,150000,50000,1,1,1,0,0,1,0,1e+12,1,0,10000
16556,XX,cde_fo,OPTCUR,USDJPY,USDJPY26SEP154.5CE,CE,USDJPY26SEP154.5CE,,43,,,,,,100000,1,1475073000,1000,4,1.545e+09,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,9.37e+07,6.31e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16563,XX,cde_fo,OPTCUR,USDJPY,USDJPY26SEP156PE,PE,USDJPY26SEP156PE,,43,,,,,,100000,1,1475073000,1000,4,1.56e+09,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,2.55e+07,1.35e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15020,XX,cde_fo,OPTCUR,USDINR,USDINR2681497.25CE,CE,USDINR2681497.25CE,,1,,,,,,25000,1,1471185000,1000,4,9.725e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.3e+06,800000,1,1,1,0,0,1,0,1e+12,1,0,10000
15028,XX,cde_fo,OPTCUR,USDINR,USDINR2681498.25CE,CE,USDINR2681498.25CE,,1,,,,,,25000,1,1471185000,1000,4,9.825e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,925000,275000,1,1,1,0,0,1,0,1e+12,1,0,10000
15030,XX,cde_fo,OPTCUR,USDJPY,USDJPY27MAR165PE,PE,USDJPY27MAR165PE,,43,,,,,,100000,1,1490797800,1000,4,1.65e+09,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,0,1,0.00,1,0,1.185e+08,9.31e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15033,XX,cde_fo,OPTCUR,USDJPY,USDJPY27MAR166CE,CE,USDJPY27MAR166CE,,43,,,,,,100000,1,1490797800,1000,4,1.66e+09,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,0,1,0.00,1,0,4.51e+07,3.09e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
1632,XX,cde_fo,OPTCUR,EURINR,EURINR26JUL101.75CE,CE,EURINR26JUL101.75CE,,25,,,,,,25000,1,1469802600,1000,4,1.0175e+09,CDS,OPTCUR,1469802600,,1469775600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469750400,1469802600,,,,,,315513000,1,1,0.00,1,0,6.5825e+07,4.7175e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16346,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP62.25CE,CE,JPYINR26SEP62.25CE,,27,,,,,,25000,1,1475073000,1000,4,6.225e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,5.5e+06,2.75e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16347,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP62.25PE,PE,JPYINR26SEP62.25PE,,27,,,,,,25000,1,1475073000,1000,4,6.225e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,3.875e+07,2.73e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16360,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP64CE,CE,JPYINR26SEP64CE,,27,,,,,,25000,1,1475073000,1000,4,6.4e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,2.35e+06,1.05e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16361,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP64PE,PE,JPYINR26SEP64PE,,27,,,,,,25000,1,1475073000,1000,4,6.4e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,5.425e+07,4.135e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16369,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP65PE,PE,JPYINR26SEP65PE,,27,,,,,,25000,1,1475073000,1000,4,6.5e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,6.56e+07,5.22e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16387,XX,cde_fo,OPTCUR,USDINR,USDINR26SEP82.75PE,PE,USDINR26SEP82.75PE,,1,,,,,,25000,1,1475073000,1000,4,8.275e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
16401,XX,cde_fo,OPTCUR,USDINR,USDINR26SEP84.5PE,PE,USDINR26SEP84.5PE,,1,,,,,,25000,1,1475073000,1000,4,8.45e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
16404,XX,cde_fo,OPTCUR,USDINR,USDINR26SEP85CE,CE,USDINR26SEP85CE,,1,,,,,,25000,1,1475073000,1000,4,8.5e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,1.08625e+08,9.6275e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16408,XX,cde_fo,OPTCUR,USDINR,USDINR26SEP85.5CE,CE,USDINR26SEP85.5CE,,1,,,,,,25000,1,1475073000,1000,4,8.55e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,1.03675e+08,9.1325e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14912,XX,cde_fo,OPTCUR,USDJPY,USDJPY27MAR164CE,CE,USDJPY27MAR164CE,,43,,,,,,100000,1,1490797800,1000,4,1.64e+09,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,0,1,0.00,1,0,5.29e+07,3.69e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14914,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681463.75CE,CE,JPYINR2681463.75CE,,27,,,,,,25000,1,1471185000,1000,4,6.375e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,475000,125000,1,1,1,0,0,1,0,1e+12,1,0,10000
14918,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681464.25CE,CE,JPYINR2681464.25CE,,27,,,,,,25000,1,1471185000,1000,4,6.425e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,275000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
14921,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681464.5PE,PE,JPYINR2681464.5PE,,27,,,,,,25000,1,1471185000,1000,4,6.45e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,6.43e+07,5.03e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14925,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681465PE,PE,JPYINR2681465PE,,27,,,,,,25000,1,1471185000,1000,4,6.5e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,6.9225e+07,5.5175e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14930,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681465.75CE,CE,JPYINR2681465.75CE,,27,,,,,,25000,1,1471185000,1000,4,6.575e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
14932,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681466CE,CE,JPYINR2681466CE,,27,,,,,,25000,1,1471185000,1000,4,6.6e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
14949,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681466.5PE,PE,JPYINR2681466.5PE,,27,,,,,,25000,1,1471185000,1000,4,6.65e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,8.4175e+07,7.0025e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14953,XX,cde_fo,OPTCUR,USDINR,USDINR2681490.5PE,PE,USDINR2681490.5PE,,1,,,,,,25000,1,1471185000,1000,4,9.05e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,300000,50000,1,1,1,0,0,1,0,1e+12,1,0,10000
1616,XX,cde_fo,OPTCUR,EURINR,EURINR26DEC100.75PE,PE,EURINR26DEC100.75PE,,25,,,,,,25000,1,1483021800,1000,4,1.0075e+09,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,3.4e+06,1.8e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
1618,XX,cde_fo,OPTCUR,EURINR,EURINR26724101.75PE,PE,EURINR26724101.75PE,,25,,,,,,25000,1,1469370600,1000,4,1.0175e+09,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,1,1,0.00,1,0,175000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
1619,XX,cde_fo,OPTCUR,GBPINR,GBPINR26821121.5CE,CE,GBPINR26821121.5CE,,26,,,,,,25000,1,1471789800,1000,4,1.215e+09,CDS,OPTCUR,1471789800,,1471762800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471737600,1471789800,,,,,,315513000,0,1,0.00,1,0,4.82e+07,2.99e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14943,XX,cde_fo,OPTCUR,JPYINR,JPYINR26DEC52.25PE,PE,JPYINR26DEC52.25PE,,27,,,,,,25000,1,1483021800,1000,4,5.225e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,1.275e+06,625000,1,1,1,0,0,1,0,1e+12,1,0,10000
14948,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681466.5CE,CE,JPYINR2681466.5CE,,27,,,,,,25000,1,1471185000,1000,4,6.65e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
14952,XX,cde_fo,OPTCUR,USDINR,USDINR2681490.5CE,CE,USDINR2681490.5CE,,1,,,,,,25000,1,1471185000,1000,4,9.05e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,4.8175e+07,3.6075e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14958,XX,cde_fo,OPTCUR,USDINR,USDINR2681491.25CE,CE,USDINR2681491.25CE,,1,,,,,,25000,1,1471185000,1000,4,9.125e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,4.1875e+07,3.0125e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14961,XX,cde_fo,OPTCUR,USDINR,USDINR2681491.5PE,PE,USDINR2681491.5PE,,1,,,,,,25000,1,1471185000,1000,4,9.15e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,950000,200000,1,1,1,0,0,1,0,1e+12,1,0,10000
14964,XX,cde_fo,OPTCUR,USDINR,USDINR2681492CE,CE,USDINR2681492CE,,1,,,,,,25000,1,1471185000,1000,4,9.2e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,3.465e+07,2.35e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14966,XX,cde_fo,OPTCUR,USDINR,USDINR2681492.25CE,CE,USDINR2681492.25CE,,1,,,,,,25000,1,1471185000,1000,4,9.225e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,3.23e+07,2.14e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14968,XX,cde_fo,OPTCUR,USDINR,USDINR2681492.5CE,CE,USDINR2681492.5CE,,1,,,,,,25000,1,1471185000,1000,4,9.25e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.995e+07,1.94e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14972,XX,cde_fo,OPTCUR,USDINR,USDINR2681493CE,CE,USDINR2681493CE,,1,,,,,,25000,1,1471185000,1000,4,9.3e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.5475e+07,1.5675e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14979,XX,cde_fo,OPTCUR,USDINR,USDINR2681493.75PE,PE,USDINR2681493.75PE,,1,,,,,,25000,1,1471185000,1000,4,9.375e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,6.325e+06,2.375e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
14993,XX,cde_fo,OPTCUR,USDINR,USDINR2681495.5PE,PE,USDINR2681495.5PE,,1,,,,,,25000,1,1471185000,1000,4,9.55e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.645e+07,8.55e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
1661,XX,cde_fo,OPTCUR,EURINR,EURINR26828104CE,CE,EURINR26828104CE,,25,,,,,,25000,1,1472394600,1000,4,1.04e+09,CDS,OPTCUR,1472394600,,1472367600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472342400,1472394600,,,,,,315513000,0,1,0.00,1,0,5.0775e+07,3.4625e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
1676,XX,cde_fo,OPTCUR,EURINR,EURINR26JUL117.75CE,CE,EURINR26JUL117.75CE,,25,,,,,,25000,1,1469802600,1000,4,1.1775e+09,CDS,OPTCUR,1469802600,,1469775600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469750400,1469802600,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
15001,XX,cde_fo,OPTCUR,USDINR,USDINR2681496PE,PE,USDINR2681496PE,,1,,,,,,25000,1,1471185000,1000,4,9.6e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.03e+07,1.135e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15003,XX,cde_fo,OPTCUR,USDINR,USDINR2681496.125PE,PE,USDINR2681496.125PE,,1,,,,,,25000,1,1471185000,1000,4,9.6125e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.13e+07,1.215e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
