pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
19220,BE,nse_cm,,VALIANTLAB,VALIANTLAB-BE,,VALIANTLAB,INE0JWS01017,,,,VALIANT LABORATORIES LTD,,,1,1,-1,-1,2,-1,NSE,,,1381017600,,1381017600,0,0,0,0,1437350400,64.60-71.40,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1470565.00,1,0,7140,6460,1,1,1,0,0,1,0,5.43125e+07,0,0,1470565,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
19236,BL,nse_cm,,SENSEXETF,SENSEXETF-BL,,SENSEXETF-BL,INF769K01KT9,,,,MIRAEAMC - SENSEXETF,,,1,1,-1,-1,2,-1,NSE,,,1381017600,,1381017600,0,0,0,0,0,76.92-81.66,0,0,1466875882,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,187865.00,1,0,8166,7692,1,1,1,0,0,1,0,5.74513e+06,0,0,187865,
1928,BL,nse_cm,,LIQUIDETF,LIQUIDETF-BL,,LIQUIDETF-BL,INF740KA1EU7,,,,DSP LIQUID ETF,,,1,1,-1,-1,2,-1,NSE,,,1205971200,,1205971200,0,0,0,0,0,970.00-1030.00,0,0,1466875808,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,99996.00,1,0,103000,97000,1,1,1,0,0,1,0,6.33291e+06,0,0,99996,
19292,EQ,nse_cm,,TERASOFT,TERASOFT-EQ,,TERASOFT,INE482B01010,,,,TERA SOFTWARE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1167436800,,1167436800,0,0,0,0,1442707200,388.15-428.95,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,244757.00,1,0,42895,38815,1,1,1,0,0,1,0,1.25119e+07,0,0,244757,
1934,BL,nse_cm,,WEALTH,WEALTH-BL,,WEALTH-BL,INE658T01017,,,,WEALTH FRST PORT. MG. LTD,,,5,1,-1,-1,2,-1,NSE,,,1295568000,,1295568000,0,0,0,0,1455148800,965.10-1024.70,0,0,1466875808,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,99134.00,1,0,102470,96510,1,1,1,0,0,1,0,1.0655e+07,0,0,99134,
19441,BL,nse_cm,,AHLEAST,AHLEAST-BL,,AHLEAST-BL,INE926K01017,,,,ASIAN HOTELS (EAST) LTD,,,1,1,-1,-1,2,-1,NSE,,,965952000,,965952000,0,0,0,0,1440892800,144.78-153.72,0,0,1466875883,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,565438.00,1,0,15372,14478,1,1,1,0,0,1,0,1.72917e+07,0,0,565438,
19516,ST,nse_cm,,COMMITTED,COMMITTED-ST,,COMMITTED-ST,INE597Z01014,,,,COMMITTED CARGO CARE LTD,,,5,800,-1,-1,2,-1,NSE,,,1382054400,,1382054400,0,0,0,0,1442534400,308.75-341.25,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,307687.00,800,0,34125,30875,1,1,1,0,0,1,0,1.15746e+07,0,0,307687,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
19522,SG,nse_cm,,77BR31,77BR31-SG,,77BR31-SG,IN1320230098,,,,SDL BR 7.7% 2031,,,1,100,-1,-1,2,-1,NSE,,,1382227200,,1382227200,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
19539,SG,nse_cm,,772MZ38,772MZ38-SG,,772MZ38-SG,IN2520230060,,,,SDL MZ 7.72% 2038,,,1,100,-1,-1,2,-1,NSE,,,1382227200,,1382227200,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,196199.00,100,0,10500,9500,1,1,1,0,0,1,0,6e+06,0,0,196199,
19585,EQ,nse_cm,,BSE,BSE-EQ,,BSE,INE118H01025,,,,BSE LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1170547200,,1170547200,0,0,0,0,1468108800,3484.90-4259.30,0,0,1466879995,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,25696.00,1,0,425930,348490,1,1,1,0,0,1,0,4.07884e+08,0,0,25696,The scrip PE is greater than 50 for previous 4 trailing quarters
19614,SG,nse_cm,,768TN30,768TN30-SG,,768TN30-SG,IN3120230278,,,,SDL TN 7.68% 2030,,,1,100,-1,-1,2,-1,NSE,,,1382832000,,1382832000,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
19616,SG,nse_cm,,77UP33,77UP33-SG,,77UP33-SG,IN3320230110,,,,SDL UP 7.7% 2033,,,1,100,-1,-1,2,-1,NSE,,,1382832000,,1382832000,0,0,0,0,0,97.05-107.25,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,978900.00,100,0,10725,9705,1,1,1,0,0,1,0,3e+08,0,0,978900,
19627,SM,nse_cm,,WOMANCART,WOMANCART-SM,,WOMANCART-SM,INE0Q9601016,,,,WOMANCART LIMITED,,,5,400,-1,-1,2,-1,NSE,,,1382832000,,1382832000,0,0,0,0,0,83.85-125.75,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,268558.00,400,0,12575,8385,1,1,1,0,0,1,0,8.2128e+06,0,0,268558,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 75% in previous 3 months,High low price variation was greater than 100% in previous 6 months,High low price variation was greater than 200% in previous 365 days"
19670,BZ,nse_cm,,COMPINFO,COMPINFO-BZ,,COMPINFO-BZ,INE070C01037,,,,COMPUAGE INFOCOM LTD,,,1,1,-1,-1,2,-1,NSE,,,1383091200,,1383091200,0,0,0,0,0,1.20-1.32,0,0,1466879995,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,2804615.00,1,0,132,120,1,1,1,0,0,1,0,8.57681e+07,0,0,2804615,"Scrips in GSM,Identified as RECEIPT OF CORPORATE ANNOUNCEMENT / DISCLOSURE FROM THE COMPANY,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
19676,BZ,nse_cm,,CMICABLES,CMICABLES-BZ,,CMICABLES-BZ,INE981B01011,,,,CMI LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1383091200,,1383091200,0,0,1419465600,1419984000,0,2.81-3.09,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,524097.00,1,0,309,281,1,1,1,0,0,1,0,1.60275e+07,0,0,524097,"Scrips in GSM,Identified as RECEIPT OF CORPORATE ANNOUNCEMENT / DISCLOSURE FROM THE COMPANY,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
19679,EQ,nse_cm,,GOLDIETF,GOLDIETF-EQ,,GOLDIETF,INF109KC1NT3,,,,ICICI PRUDENTIAL GOLD ETF,,,1,1,-1,-1,2,-1,NSE,,,967852800,,967852800,0,0,0,0,1226793600,97.35-146.01,0,0,1466876202,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,821777.00,1,0,14601,9735,1,1,1,0,0,1,0,2.08573e+09,0,0,821777,
19714,BL,nse_cm,,LIQUIDSBI,LIQUIDSBI-BL,,LIQUIDSBI-BL,INF200KA13Z8,,,,SBIAMC - LIQUIDSBI,,,1,1,-1,-1,2,-1,NSE,,,1383350400,,1383350400,0,0,0,0,0,970.00-1030.00,0,0,1466875883,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,15652.00,1,0,103000,97000,1,1,1,0,0,1,0,478674,0,0,15652,
19725,SG,nse_cm,,775TS37,775TS37-SG,,775TS37-SG,IN4520230306,,,,SDL TS 7.75% 2037,,,1,100,-1,-1,2,-1,NSE,,,1383436800,,1383436800,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
19760,N7,nse_cm,,990SCL26,990SCL26-N7,,990SCL26-N7,INE148I07PY7,,,,SEC RE NCD 9.90% SR IV,,,1,1,-1,-1,2,-1,NSE,,,1383436800,,1383436800,0,0,0,0,1442016000,284.64-426.96,0,0,1466874210,,,,,,,,,,CASH,,,,,33334,,,,0,20,,0.0000,T+1,315513000,0,1,3477.00,1,0,42696,28464,1,1,1,0,0,1,0,106354,0,0,3477,
19764,BL,nse_cm,,ADFFOODS,ADFFOODS-BL,,ADFFOODS-BL,INE982B01027,,,,ADF FOODS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,968976000,,968976000,0,0,0,0,1447459200,291.50-309.50,0,0,1466875883,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,322229.00,1,0,30950,29150,1,1,1,0,0,1,0,1.09864e+08,0,0,322229,
19776,ND,nse_cm,,980SCL33C,980SCL33C-ND,,980SCL33C-ND,INE148I07QD9,,,,SEC RE NCD 10.03% SR X,,,1,1,-1,-1,2,-1,NSE,,,1383436800,,1383436800,0,0,0,0,1465603200,663.00-994.50,0,0,1466874210,,,,,,,,,,CASH,,,,,71428,,,,0,20,,0.0000,T+1,315513000,0,1,596.00,1,0,99450,66300,1,1,1,0,0,1,0,18231,0,0,596,
19792,BL,nse_cm,,MUFIN,MUFIN-BL,,MUFIN-BL,INE08KJ01020,,,,MUFIN GREEN FINANCE LTD,,,1,1,-1,-1,2,-1,NSE,,,1383696000,,1383696000,0,0,0,0,0,124.26-131.94,0,0,1466875883,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,770879.00,1,0,13194,12426,1,1,1,0,0,1,0,1.73231e+08,0,0,770879,
19795,EQ,nse_cm,,CELLO,CELLO-EQ,,CELLO,INE0LMW01024,,,,CELLO WORLD LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1383696000,,1383696000,0,0,0,0,1438473600,302.80-454.10,0,0,1466879995,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,264178.00,1,0,45410,30280,1,1,1,0,0,1,0,2.20885e+08,0,0,264178,
19798,BL,nse_cm,,CELLO,CELLO-BL,,CELLO-BL,INE0LMW01024,,,,CELLO WORLD LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1383696000,,1383696000,0,0,0,0,1438473600,367.10-389.80,0,0,1466875883,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,262632.00,1,0,38980,36710,1,1,1,0,0,1,0,2.20885e+08,0,0,262632,
19804,BE,nse_cm,,WELINV,WELINV-BE,,WELINV,INE389K01018,,,,WELSPUN INV & COMM LTD,,,10,1,-1,-1,2,-1,NSE,,,969408000,,969408000,0,0,1410825600,1410998400,0,1709.00-1888.80,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,55588.00,1,0,188880,170900,1,1,1,0,0,1,0,3.65448e+06,0,0,55588,"Stage I ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
19878,EQ,nse_cm,,ESAFSFB,ESAFSFB-EQ,,ESAFSFB,INE818W01011,,,,ESAF SMALL FINANCE BANK L,,,1,1,-1,-1,2,-1,NSE,,,1384041600,,1384041600,0,0,1407542400,1408060800,0,26.36-39.52,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3035705.00,1,0,3952,2636,1,1,1,0,0,1,0,5.15663e+08,0,0,3035705,"Stage 1 Short Term ASM scrip,EPS based on previous 4 trailing quarters in the scrip is zero"
19900,SG,nse_cm,,772UP34,772UP34-SG,,772UP34-SG,IN3320230144,,,,SDL UP 7.72% 2034,,,1,100,-1,-1,2,-1,NSE,,,1384041600,,1384041600,0,0,0,0,0,94.48-104.42,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1005400.00,100,0,10442,9448,1,1,1,0,0,1,0,2e+08,0,0,1005400,
19902,SG,nse_cm,,772TS36,772TS36-SG,,772TS36-SG,IN4520230322,,,,SDL TS 7.72% 2036,,,1,100,-1,-1,2,-1,NSE,,,1384041600,,1384041600,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
19903,SG,nse_cm,,775RJ36,775RJ36-SG,,775RJ36-SG,IN2920230306,,,,SDL RJ 7.75% 2036,,,1,100,-1,-1,2,-1,NSE,,,1384041600,,1384041600,0,0,0,0,0,92.63-102.37,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1025550.00,100,0,10237,9263,1,1,1,0,0,1,0,1.5e+08,0,0,1025550,
19904,SG,nse_cm,,773BR38,773BR38-SG,,773BR38-SG,IN1320230114,,,,SDL BR 7.73% 2038,,,1,100,-1,-1,2,-1,NSE,,,1384041600,,1384041600,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
1991,NC,nse_cm,,863IRFC29,863IRFC29-NC,,863IRFC29-NC,INE053F07728,,,,BOND 8.63% PA TF TII-SIIA,,,1,1,-1,-1,2,-1,NSE,,,1080432000,,1080432000,0,0,0,0,1459468800,888.00-1332.00,0,0,1466874207,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,90089.00,1,0,133200,88800,1,1,1,0,0,1,0,9.47913e+06,0,0,90089,
19934,BL,nse_cm,,ORISSAMINE,ORISSAMINE-BL,,ORISSAMINE-BL,INE725E01024,,,,ORISSA MIN DEV CO LTD,,,10,1,-1,-1,2,-1,NSE,,,970185600,,970185600,0,0,1419033600,1419724800,0,3812.00-4047.60,0,0,1466875883,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,25044.00,1,0,404760,381200,1,1,1,0,0,1,0,6e+06,0,0,25044,
19974,N2,nse_cm,,736PFCL28,736PFCL28-N2,,736PFCL28-N2,INE134E07349,,,,7.36% TAX FREE NCD,,,1,1,-1,-1,2,-1,NSE,,,1174608000,,1174608000,0,0,0,0,1387411200,849.60-1274.40,0,0,1466874210,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,1,1,94161.00,1,0,127440,84960,1,1,1,0,0,1,0,3.56998e+06,0,0,94161,
20016,SG,nse_cm,,714BR30,714BR30-SG,,714BR30-SG,IN1320190201,,,,SDL BR 7.14% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.15-110.69,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,948400.00,100,0,11069,10015,1,1,1,0,0,1,0,2e+08,0,0,948400,
2004,EQ,nse_cm,,AHLADA,AHLADA-EQ,,AHLADA,INE00PV01013,,,,AHLADA ENGINEERS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1296259200,,1296259200,0,0,0,0,1442966400,31.76-47.62,0,0,1466879994,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,422516.00,1,0,4762,3176,1,1,1,0,0,1,0,1.2921e+07,0,0,422516,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,High low price variation was greater than 100% in previous 6 months"
20040,SG,nse_cm,,711HP30,711HP30-SG,,711HP30-SG,IN1720190124,,,,SDL HP 7.11% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.74-110.22,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,952560.00,100,0,11022,9974,1,1,1,0,0,1,0,3e+07,0,0,952560,
20066,BL,nse_cm,,HEALTHX,HEALTHX-BL,,HEALTHX-BL,INE019J01013,,,,HEALTH X PLATFORM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,970704000,,970704000,0,0,1411603200,1412121600,0,318.45-338.05,0,0,1466875883,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,309548.00,1,0,33805,31845,1,1,1,0,0,1,0,3.18105e+07,0,0,309548,
20088,NP,nse_cm,,SCLZC26E,SCLZC26E-NP,,SCLZC26E-NP,INE148I07QO6,,,,SEC RE NCD SR VI,,,1,1,-1,-1,2,-1,NSE,,,1384300800,,1384300800,0,0,0,0,0,1012.04-1518.04,0,0,1466874210,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,1291.00,1,0,151804,101204,1,1,1,0,0,1,0,39510,0,0,1291,
20090,BE,nse_cm,,CPCAP,CPCAP-BE,,CPCAP,INE521J01018,,,,CP CAPITAL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,970790400,,970790400,0,0,0,0,1431216000,101.06-111.68,0,0,1466879995,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,594909.00,1,0,11168,10106,1,1,1,0,0,1,0,1.81929e+07,0,0,594909,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
20109,SG,nse_cm,,718BR30,718BR30-SG,,718BR30-SG,IN1320190185,,,,SDL BR 7.18% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.19-110.73,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,948200.00,100,0,11073,10019,1,1,1,0,0,1,0,1e+08,0,0,948200,
20159,EQ,nse_cm,,ARIHANTSUP,ARIHANTSUP-EQ,,ARIHANTSUP,INE643K01018,,,,ARIHANT SUPERSTRUCT LTD,,,5,1,-1,-1,2,-1,NSE,,,1175126400,,1175126400,0,0,0,0,1442707200,203.70-305.50,0,0,1466879994,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,392753.00,1,0,30550,20370,1,1,1,0,0,1,0,4.325e+07,0,0,392753,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
2017,SG,nse_cm,,661TS51,661TS51-SG,,661TS51-SG,IN4520200317,,,,SDL TS 6.61% 2051,,,1,100,-1,-1,2,-1,NSE,,,1296345600,,1296345600,0,0,0,0,0,95.00-105.00,0,0,1466874207,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
20188,EQ,nse_cm,,WABAG,WABAG-EQ,,WABAG,INE956G01038,,,,VA TECH WABAG LTD,,,10,1,-1,-1,2,-1,NSE,,,971395200,,971395200,0,0,0,0,1438819200,1688.70-2532.90,0,0,1466879995,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,47349.00,1,0,253290,168870,1,1,1,0,0,1,0,6.23015e+07,0,0,47349,Stage 1 Short Term ASM scrip
20206,BL,nse_cm,,URJA,URJA-BL,,URJA-BL,INE550C01020,,,,URJA GLOBAL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1175126400,,1175126400,0,0,1408752000,1409270400,0,9.64-10.22,0,0,1466875883,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,9989920.00,1,0,1022,964,1,1,1,0,0,1,0,5.25453e+08,0,0,9989920,
20238,SG,nse_cm,,765GA33,765GA33-SG,,765GA33-SG,IN1420230170,,,,SDL GA 7.65% 2033,,,1,100,-1,-1,2,-1,NSE,,,1385251200,,1385251200,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
20243,SG,nse_cm,,767NL33B,767NL33B-SG,,767NL33B-SG,IN2620230051,,,,SDL NL 7.67% 2033,,,1,100,-1,-1,2,-1,NSE,,,1385251200,,1385251200,0,0,0,0,0,94.77-104.73,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1002505.00,100,0,10473,9477,1,1,1,0,0,1,0,3.5e+07,0,0,1002505,
20244,SG,nse_cm,,768AR33,768AR33-SG,,768AR33-SG,IN1120230017,,,,SDL AR 7.68% 2033,,,1,100,-1,-1,2,-1,NSE,,,1385251200,,1385251200,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
20245,BL,nse_cm,,OBEROIRLTY,OBEROIRLTY-BL,,OBEROIRLTY-BL,INE093I01010,,,,OBEROI REALTY LIMITED,,,10,1,-1,-1,2,-1,NSE,,,972000000,,972000000,0,0,0,0,1463184000,1696.80-1801.60,0,0,1466875883,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,56721.00,1,0,180160,169680,1,1,1,0,0,1,0,3.63602e+08,0,0,56721,
20277,SG,nse_cm,,745GJ30,745GJ30-SG,,745GJ30-SG,IN1520190225,,,,SDL GJ 7.45% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.99-112.71,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,931500.00,100,0,11271,10199,1,1,1,0,0,1,0,1e+08,0,0,931500,
203,EQ,nse_cm,,ASHAPURMIN,ASHAPURMIN-EQ,,ASHAPURMIN,INE348A01023,,,,ASHAPURA MINECHEM LTD,,,5,1,-1,-1,2,-1,NSE,,,484531200,,479520000,0,0,0,0,1442534400,537.05-805.55,0,0,1466879994,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,148925.00,1,0,80555,53705,1,1,1,0,0,1,0,9.55261e+07,0,0,148925,High low price variation was greater than 100% in previous 6 months
2031,EQ,nse_cm,,M&M,M&M-EQ,,M&M,INE101A01026,,,,MAHINDRA & MAHINDRA LTD,,,10,1,-1,-1,2,-1,NSE,,,467424000,,505094400,0,0,0,0,1467504000,2864.00-3500.40,0,0,1466879995,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,31088.00,1,0,350040,286400,1,1,1,0,0,1,0,1.24353e+09,0,0,31088,
1565,EQ,nse_cm,,RVHL,RVHL-EQ,,RVHL,INE09E501017,,,,RAVINDER HEIGHTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1292716800,,1292716800,0,0,1411171200,1411776000,0,36.76-55.14,0,0,1466879995,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,2005351.00,1,0,5514,3676,1,1,1,0,0,1,0,6.13257e+07,0,0,2005351,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,High low price variation was greater than 75% in previous 3 months,High low price variation was greater than 150% in previous 12 months"
1570,EQ,nse_cm,,GMMPFAUDLR,GMMPFAUDLR-EQ,,GMMPFAUDLR,INE541A01023,,,,GMM PFAUDLER LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1204675200,,1204675200,0,0,0,0,1447804800,643.65-965.45,0,0,1466879995,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,124261.00,1,0,96545,64365,1,1,1,0,0,1,0,4.49572e+07,0,0,124261,The scrip PE is greater than 50 for previous 4 trailing quarters
1571,BL,nse_cm,,RVHL,RVHL-BL,,RVHL-BL,INE09E501017,,,,RAVINDER HEIGHTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1292716800,,1292716800,0,0,1411171200,1411776000,0,44.58-47.32,0,0,1466875807,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,2005351.00,1,0,4732,4458,1,1,1,0,0,1,0,6.13257e+07,0,0,2005351,
18638,NF,nse_cm,,SCLZC26A,SCLZC26A-NF,,SCLZC26A-NF,INE148I08272,,,,UNS RED NCD SR. X,,,1,1,-1,-1,2,-1,NSE,,,1159488000,,1159488000,0,0,0,0,0,1808.80-2713.20,0,0,1466874210,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,309.00,1,0,271320,180880,1,1,1,0,0,1,0,9466,0,0,309,
18680,SG,nse_cm,,745HR35A,745HR35A-SG,,745HR35A-SG,IN1620230202,,,,SDL HR 7.45% 2035,,,1,100,-1,-1,2,-1,NSE,,,1380153600,,1380153600,0,0,0,0,0,95.00-105.00,0,0,1466874210,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
