pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
1141728,,bse_fo,SO,DELHIVERY,DELHIVERY26JUL435CE,CE,DELHIVERY30JUL26435.00CE,,543529,,,DELHIVERY26JUL435CE,,,5,2075,1785436199,1,2,43500,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2075,0,11395,3565,1,1,1,0,0,1,0,-1,1,0,100000000
1141730,,bse_fo,SO,BHARATFORG,BHARATFORG26JUL1920CE,CE,BHARATFORG30JUL261920.00CE,,500493,,,BHARATFORG26JUL1920CE,,,5,500,1785436199,1,2,192000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,500,0,38160,8370,1,1,1,0,0,1,0,-1,1,0,30000
1141774,,bse_fo,SO,DIVISLAB,DIVISLAB26JUL6250CE,CE,DIVISLAB30JUL266250.00CE,,532488,,,DIVISLAB26JUL6250CE,,,5,100,1785436199,1,2,625000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,100,0,90505,20065,1,1,1,0,0,1,0,-1,1,0,8000
1141775,,bse_fo,SO,HDFCBANK,HDFCBANK26JUL735PE,PE,HDFCBANK30JUL26735.00PE,,500180,,,HDFCBANK26JUL735PE,,,5,650,1785436199,1,2,73500,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,650,0,2230,5,1,1,1,0,0,1,0,-1,1,0,16500
1141807,,bse_fo,SO,INDIGO,INDIGO26JUL4250PE,PE,INDIGO30JUL264250.00PE,,539448,,,INDIGO26JUL4250PE,,,5,150,1785436199,1,2,425000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,150,0,2135,5,1,1,1,0,0,1,0,-1,1,0,12000
1141809,,bse_fo,SO,BHARATFORG,BHARATFORG26JUL1840PE,PE,BHARATFORG30JUL261840.00PE,,500493,,,BHARATFORG26JUL1840PE,,,5,500,1785436199,1,2,184000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,500,0,2425,5,1,1,1,0,0,1,0,-1,1,0,30000
1141811,,bse_fo,SO,BIOCON,BIOCON26JUL330CE,CE,BIOCON30JUL26330.00CE,,532523,,,BIOCON26JUL330CE,,,5,2500,1785436199,1,2,33000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2500,0,12855,6770,1,1,1,0,0,1,0,-1,1,0,100000
1141813,,bse_fo,SO,YESBANK,YESBANK26JUL18CE,CE,YESBANK30JUL2618.00CE,,532648,,,YESBANK26JUL18CE,,,5,31100,1785436199,1,2,1800,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,31100,0,2645,5,1,1,1,0,0,1,0,-1,1,0,100000000
1141842,,bse_fo,SO,FORTIS,FORTIS26JUL870PE,PE,FORTIS30JUL26870.00PE,,532843,,,FORTIS26JUL870PE,,,5,775,1785436199,1,2,87000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,775,0,2285,5,1,1,1,0,0,1,0,-1,1,0,100000000
1141845,,bse_fo,SO,TCS,TCS26JUL2540CE,CE,TCS30JUL262540.00CE,,532540,,,TCS26JUL2540CE,,,5,225,1785436199,1,2,254000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,225,0,2215,5,1,1,1,0,0,1,0,-1,1,0,7000
1141862,,bse_fo,SO,BANKINDIA,BANKINDIA26JUL122.85PE,PE,BANKINDIA30JUL26122.85PE,,532149,,,BANKINDIA26JUL122.85PE,,,5,5200,1785436199,1,2,12285,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,5200,0,320,5,1,1,1,0,0,1,0,-1,1,0,100000000
1141899,,bse_fo,SO,AUBANK,AUBANK26JUL950PE,PE,AUBANK30JUL26950.00PE,,540611,,,AUBANK26JUL950PE,,,5,1000,1785436199,1,2,95000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,1000,0,2380,5,1,1,1,0,0,1,0,-1,1,0,30000
1141914,,bse_fo,SO,IDFCFIRSTB,IDFCFIRSTB26JUL73PE,PE,IDFCFIRSTB30JUL2673.00PE,,539437,,,IDFCFIRSTB26JUL73PE,,,5,9275,1785436199,1,2,7300,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,9275,0,2025,5,1,1,1,0,0,1,0,-1,1,0,450000
1141970,,bse_fo,SO,RELIANCE,RELIANCE26JUL1430CE,CE,RELIANCE30JUL261430.00CE,,500325,,,RELIANCE26JUL1430CE,,,5,500,1785436199,1,2,143000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,500,0,2315,5,1,1,1,0,0,1,0,-1,1,0,10000
1141984,,bse_fo,SO,ADANIENT,ADANIENT26JUL2320CE,CE,ADANIENT30JUL262320.00CE,,512599,,,ADANIENT26JUL2320CE,,,5,309,1785436199,1,2,232000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,309,0,121850,58460,1,1,1,0,0,1,0,-1,1,0,9000
1142012,,bse_fo,SO,UPL,UPL26JUL625CE,CE,UPL30JUL26625.00CE,,512070,,,UPL26JUL625CE,,,5,1355,1785436199,1,2,62500,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,1355,0,3775,5,1,1,1,0,0,1,0,-1,1,0,39000
1143538,,bse_fo,SO,SBICARD,SBICARD26JUL630CE,CE,SBICARD30JUL26630.00CE,,543066,,,SBICARD26JUL630CE,,,5,800,1785436199,1,2,63000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,800,0,3090,5,1,1,1,0,0,1,0,-1,1,0,32000
1143541,,bse_fo,SO,COFORGE,COFORGE26JUL1320CE,CE,COFORGE30JUL261320.00CE,,532541,,,COFORGE26JUL1320CE,,,5,475,1785436199,1,2,132000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,475,0,28060,4275,1,1,1,0,0,1,0,-1,1,0,6000
1143559,,bse_fo,SO,SBIN,SBIN26JUL1050CE,CE,SBIN30JUL261050.00CE,,500112,,,SBIN26JUL1050CE,,,5,750,1785436199,1,2,105000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,750,0,5770,5,1,1,1,0,0,1,0,-1,1,0,45000
1143563,,bse_fo,SO,ONGC,ONGC26JUL317.5CE,CE,ONGC30JUL26317.50CE,,500312,,,ONGC26JUL317.5CE,,,5,2250,1785436199,1,2,31750,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2250,0,295,5,1,1,1,0,0,1,0,-1,1,0,154000
1143565,,bse_fo,SO,MAXHEALTH,MAXHEALTH26JUL970PE,PE,MAXHEALTH30JUL26970.00PE,,543220,,,MAXHEALTH26JUL970PE,,,5,525,1785436199,1,2,97000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,525,0,2105,5,1,1,1,0,0,1,0,-1,1,0,100000000
1143595,,bse_fo,SO,KPITTECH,KPITTECH26JUL710CE,CE,KPITTECH30JUL26710.00CE,,542651,,,KPITTECH26JUL710CE,,,5,775,1785436199,1,2,71000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,775,0,2110,5,1,1,1,0,0,1,0,-1,1,0,100000000
1143628,,bse_fo,SO,BAJAJ-AUTO,BAJAJ-AUTO26JUL9500PE,PE,BAJAJ-AUTO30JUL269500.00PE,,532977,,,BAJAJ-AUTO26JUL9500PE,,,5,75,1785436199,1,2,950000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,75,0,31210,5,1,1,1,0,0,1,0,-1,1,0,5000
1143655,,bse_fo,SO,BANDHANBNK,BANDHANBNK26JUL217.5PE,PE,BANDHANBNK30JUL26217.50PE,,541153,,,BANDHANBNK26JUL217.5PE,,,5,3600,1785436199,1,2,21750,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,3600,0,3970,5,1,1,1,0,0,1,0,-1,1,0,100000
1143656,,bse_fo,SO,MARUTI,MARUTI26JUL13500PE,PE,MARUTI30JUL2613500.00PE,,532500,,,MARUTI26JUL13500PE,,,5,50,1785436199,1,2,1.35e+06,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,50,0,23765,5,1,1,1,0,0,1,0,-1,1,0,3000
1143691,,bse_fo,SO,CGPOWER,CGPOWER26JUL810CE,CE,CGPOWER30JUL26810.00CE,,500093,,,CGPOWER26JUL810CE,,,5,850,1785436199,1,2,81000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,850,0,15885,2565,1,1,1,0,0,1,0,-1,1,0,100000000
1143692,,bse_fo,SO,COFORGE,COFORGE26JUL1240PE,PE,COFORGE30JUL261240.00PE,,532541,,,COFORGE26JUL1240PE,,,5,475,1785436199,1,2,124000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,475,0,2605,5,1,1,1,0,0,1,0,-1,1,0,6000
1143693,,bse_fo,SO,BANDHANBNK,BANDHANBNK26JUL182.5CE,CE,BANDHANBNK30JUL26182.50CE,,541153,,,BANDHANBNK26JUL182.5CE,,,5,3600,1785436199,1,2,18250,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,3600,0,4060,60,1,1,1,0,0,1,0,-1,1,0,100000
1143699,,bse_fo,SO,NHPC,NHPC26JUL88CE,CE,NHPC30JUL2688.00CE,,533098,,,NHPC26JUL88CE,,,5,6950,1785436199,1,2,8800,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,6950,0,2040,5,1,1,1,0,0,1,0,-1,1,0,100000000
1143708,,bse_fo,IO,SENSEX50,SENSEX5026JUL25100PE,PE,SENSEX5030JUL2625100.00PE,,47,,,SENSEX5026JUL25100PE,,,5,75,1785436199,1,2,2.51e+06,BSE,IO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Cash,,0,1,0.00,75,0,51620,5,1,1,1,0,0,1,0,-1,1,0,1800
1143711,,bse_fo,SO,PHOENIXLTD,PHOENIXLTD26JUL1900PE,PE,PHOENIXLTD30JUL261900.00PE,,503100,,,PHOENIXLTD26JUL1900PE,,,5,350,1785436199,1,2,190000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,350,0,4970,5,1,1,1,0,0,1,0,-1,1,0,100000000
1143726,,bse_fo,SO,HAVELLS,HAVELLS26JUL1290PE,PE,HAVELLS30JUL261290.00PE,,517354,,,HAVELLS26JUL1290PE,,,5,500,1785436199,1,2,129000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,500,0,16960,4650,1,1,1,0,0,1,0,-1,1,0,20000
1143728,,bse_fo,SO,OFSS,OFSS26JUL9830CE,CE,OFSS30JUL269830.00CE,,532466,,,OFSS26JUL9830CE,,,5,100,1785436199,1,2,983000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,100,0,237065,60635,1,1,1,0,0,1,0,-1,1,0,8000
1143731,,bse_fo,IO,BANKEX,BANKEX26JUL67100PE,PE,BANKEX30JUL2667100.00PE,,12,,,BANKEX26JUL67100PE,,,5,30,1785436199,1,2,6.71e+06,BSE,IO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Cash,,0,1,0.00,30,0,333460,34500,1,1,1,0,0,1,0,-1,1,0,900
1143775,,bse_fo,SO,LT,LT26JUL4000PE,PE,LT30JUL264000.00PE,,500510,,,LT26JUL4000PE,,,5,175,1785436199,1,2,400000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,175,0,21005,5,1,1,1,0,0,1,0,-1,1,0,12000
1143834,,bse_fo,SO,ICICIGI,ICICIGI26JUL1660PE,PE,ICICIGI30JUL261660.00PE,,540716,,,ICICIGI26JUL1660PE,,,5,325,1785436199,1,2,166000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,325,0,2975,5,1,1,1,0,0,1,0,-1,1,0,20000
1143838,,bse_fo,SO,ADANIENSOL,ADANIENSOL26JUL1440PE,PE,ADANIENSOL30JUL261440.00PE,,539254,,,ADANIENSOL26JUL1440PE,,,5,675,1785436199,1,2,144000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,675,0,6615,5,1,1,1,0,0,1,0,-1,1,0,100000000
1143850,,bse_fo,SF,HINDPETRO,HINDPETRO26JULFUT,XX,HINDPETRO30JUL26FUT,,500104,,,HINDPETRO26JULFUT,,,5,2025,1785436199,1,2,0,BSE,SF,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2025,0,44095,36080,1,1,1,0,0,1,0,-1,1,0,108000
1143853,,bse_fo,SO,DALBHARAT,DALBHARAT26JUL1900CE,CE,DALBHARAT30JUL261900.00CE,,542216,,,DALBHARAT26JUL1900CE,,,5,325,1785436199,1,2,190000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,325,0,4670,5,1,1,1,0,0,1,0,-1,1,0,15000
1143896,,bse_fo,SO,IEX,IEX26JUL128PE,PE,IEX30JUL26128.00PE,,540750,,,IEX26JUL128PE,,,5,4350,1785436199,1,2,12800,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,4350,0,2795,5,1,1,1,0,0,1,0,-1,1,0,150000
1143908,,bse_fo,SO,LUPIN,LUPIN26JUL2260PE,PE,LUPIN30JUL262260.00PE,,500257,,,LUPIN26JUL2260PE,,,5,425,1785436199,1,2,226000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,425,0,2555,5,1,1,1,0,0,1,0,-1,1,0,34000
1143929,,bse_fo,SO,LT,LT26JUL3880CE,CE,LT30JUL263880.00CE,,500510,,,LT26JUL3880CE,,,5,175,1785436199,1,2,388000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,175,0,40625,2175,1,1,1,0,0,1,0,-1,1,0,12000
1143951,,bse_fo,SO,POWERGRID,POWERGRID26JUL310PE,PE,POWERGRID30JUL26310.00PE,,532898,,,POWERGRID26JUL310PE,,,5,1900,1785436199,1,2,31000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,1900,0,4265,265,1,1,1,0,0,1,0,-1,1,0,108000
1143970,,bse_fo,SO,MANKIND,MANKIND26JUL2220CE,CE,MANKIND30JUL262220.00CE,,543904,,,MANKIND26JUL2220CE,,,5,250,1785436199,1,2,222000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,250,0,48815,15285,1,1,1,0,0,1,0,-1,1,0,100000000
1143975,,bse_fo,SO,IDEA,IDEA26JUL7PE,PE,IDEA30JUL267.00PE,,532822,,,IDEA26JUL7PE,,,5,71475,1785436199,1,2,700,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,71475,0,2000,5,1,1,1,0,0,1,0,-1,1,0,2400000
1143998,,bse_fo,SO,CAMS,CAMS26JUL680PE,PE,CAMS30JUL26680.00PE,,543232,,,CAMS26JUL680PE,,,5,825,1785436199,1,2,68000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,825,0,2100,5,1,1,1,0,0,1,0,-1,1,0,100000000
1144071,,bse_fo,IO,SENSEX,SENSEX26JUL83400CE,CE,SENSEX30JUL2683400.00CE,,1,,,SENSEX26JUL83400CE,,,5,20,1785436199,1,2,8.34e+06,BSE,IO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Cash,,0,1,0.00,20,0,27065,5,1,1,1,0,0,1,0,-1,1,0,1000
1144079,,bse_fo,SO,HINDZINC,HINDZINC26JUL630CE,CE,HINDZINC30JUL26630.00CE,,500188,,,HINDZINC26JUL630CE,,,5,1225,1785436199,1,2,63000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,1225,0,2125,5,1,1,1,0,0,1,0,-1,1,0,100000000
1144097,,bse_fo,SO,AMBUJACEM,AMBUJACEM26JUL430CE,CE,AMBUJACEM30JUL26430.00CE,,500425,,,AMBUJACEM26JUL430CE,,,5,1200,1785436199,1,2,43000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,1200,0,4520,80,1,1,1,0,0,1,0,-1,1,0,54000
1144101,,bse_fo,SO,GRASIM,GRASIM26JUL2880CE,CE,GRASIM30JUL262880.00CE,,500300,,,GRASIM26JUL2880CE,,,5,250,1785436199,1,2,288000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,250,0,48625,14645,1,1,1,0,0,1,0,-1,1,0,14250
1144122,,bse_fo,SO,DIXON,DIXON26JUL10700CE,CE,DIXON30JUL2610700.00CE,,540699,,,DIXON26JUL10700CE,,,5,50,1785436199,1,2,1.07e+06,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,50,0,297935,70955,1,1,1,0,0,1,0,-1,1,0,6000
1144130,,bse_fo,SO,INDIGO,INDIGO26JUL3950CE,CE,INDIGO30JUL263950.00CE,,539448,,,INDIGO26JUL3950CE,,,5,150,1785436199,1,2,395000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,150,0,195400,103100,1,1,1,0,0,1,0,-1,1,0,12000
1144131,,bse_fo,SO,AMBER,AMBER26JUL7600CE,CE,AMBER30JUL267600.00CE,,540902,,,AMBER26JUL7600CE,,,5,100,1785436199,1,2,760000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,100,0,77960,5,1,1,1,0,0,1,0,-1,1,0,100000000
1144144,,bse_fo,SO,DIVISLAB,DIVISLAB26JUL6650CE,CE,DIVISLAB30JUL266650.00CE,,532488,,,DIVISLAB26JUL6650CE,,,5,100,1785436199,1,2,665000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,100,0,50405,5,1,1,1,0,0,1,0,-1,1,0,8000
1144145,,bse_fo,SO,ADANIENSOL,ADANIENSOL26JUL1340CE,CE,ADANIENSOL30JUL261340.00CE,,539254,,,ADANIENSOL26JUL1340CE,,,5,675,1785436199,1,2,134000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,675,0,39750,8600,1,1,1,0,0,1,0,-1,1,0,100000000
1144150,,bse_fo,SO,PIDILITIND,PIDILITIND26JUL1420CE,CE,PIDILITIND30JUL261420.00CE,,500331,,,PIDILITIND26JUL1420CE,,,5,500,1785436199,1,2,142000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,500,0,26675,10175,1,1,1,0,0,1,0,-1,1,0,10000
1144168,,bse_fo,SO,VBL,VBL26JUL485CE,CE,VBL30JUL26485.00CE,,540180,,,VBL26JUL485CE,,,5,1275,1785436199,1,2,48500,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,1275,0,6855,745,1,1,1,0,0,1,0,-1,1,0,100000000
1144179,,bse_fo,SO,RBLBANK,RBLBANK26JUL350PE,PE,RBLBANK30JUL26350.00PE,,540065,,,RBLBANK26JUL350PE,,,5,3175,1785436199,1,2,35000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,3175,0,2725,5,1,1,1,0,0,1,0,-1,1,0,150000
1144202,,bse_fo,IO,BANKEX,BANKEX26JUL57000CE,CE,BANKEX30JUL2657000.00CE,,12,,,BANKEX26JUL57000CE,,,5,30,1785436199,1,2,5.7e+06,BSE,IO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Cash,,0,1,0.00,30,0,1.10231e+06,634040,1,1,1,0,0,1,0,-1,1,0,900
1144211,,bse_fo,IO,BANKEX,BANKEX26JUL59300CE,CE,BANKEX30JUL2659300.00CE,,12,,,BANKEX26JUL59300CE,,,5,30,1785436199,1,2,5.93e+06,BSE,IO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Cash,,0,1,0.00,30,0,871195,407515,1,1,1,0,0,1,0,-1,1,0,900
1144233,,bse_fo,SO,MUTHOOTFIN,MUTHOOTFIN26JUL3400CE,CE,MUTHOOTFIN30JUL263400.00CE,,533398,,,MUTHOOTFIN26JUL3400CE,,,5,275,1785436199,1,2,340000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,275,0,8680,5,1,1,1,0,0,1,0,-1,1,0,22000
1144243,,bse_fo,SO,IDEA,IDEA26JUL17PE,PE,IDEA30JUL2617.00PE,,532822,,,IDEA26JUL17PE,,,5,71475,1785436199,1,2,1700,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,71475,0,2270,5,1,1,1,0,0,1,0,-1,1,0,2400000
1144249,,bse_fo,SO,CHOLAFIN,CHOLAFIN26JUL1520CE,CE,CHOLAFIN30JUL261520.00CE,,511243,,,CHOLAFIN26JUL1520CE,,,5,625,1785436199,1,2,152000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,625,0,42395,13260,1,1,1,0,0,1,0,-1,1,0,25000
1144258,,bse_fo,SF,BANDHANBNK,BANDHANBNK26JULFUT,XX,BANDHANBNK30JUL26FUT,,541153,,,BANDHANBNK26JULFUT,,,5,3600,1785436199,1,2,0,BSE,SF,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,3600,0,22150,18125,1,1,1,0,0,1,0,-1,1,0,100000
1144261,,bse_fo,SO,ABCAPITAL,ABCAPITAL26JUL360PE,PE,ABCAPITAL30JUL26360.00PE,,540691,,,ABCAPITAL26JUL360PE,,,5,3100,1785436199,1,2,36000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,3100,0,2155,5,1,1,1,0,0,1,0,-1,1,0,162000
1144275,,bse_fo,SO,360ONE,360ONE26JUL1160PE,PE,360ONE30JUL261160.00PE,,542772,,,360ONE26JUL1160PE,,,5,500,1785436199,1,2,116000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,500,0,12455,1110,1,1,1,0,0,1,0,-1,1,0,100000000
1144283,,bse_fo,SO,BANKBARODA,BANKBARODA26JUL246.5CE,CE,BANKBARODA30JUL26246.50CE,,532134,,,BANKBARODA26JUL246.5CE,,,5,2925,1785436199,1,2,24650,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2925,0,2415,5,1,1,1,0,0,1,0,-1,1,0,175500
