pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
21996,SG,nse_cm,,72NL29,72NL29-SG,,72NL29-SG,IN2620190032,,,,SDL NL 7.2% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.30-110.84,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,490499.00,100,0,11084,10030,1,1,1,0,0,1,0,1.5e+07,0,0,490499,
22014,SG,nse_cm,,657MZ35,657MZ35-SG,,657MZ35-SG,IN2520200030,,,,SDL MZ 6.57% 2035,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,95.55-105.59,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,490499.00,100,0,10559,9555,1,1,1,0,0,1,0,1.5e+07,0,0,490499,
22015,SG,nse_cm,,720MZ30,720MZ30-SG,,720MZ30-SG,IN2520190066,,,,SDL MZ 7.20% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.38-110.94,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,886169.00,100,0,11094,10038,1,1,1,0,0,1,0,2.71e+07,0,0,886169,
22025,SG,nse_cm,,708PY26,708PY26-SG,,708PY26-SG,IN3820190038,,,,SDL PY 7.08% 2026,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.30-110.84,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,11084,10030,1,1,1,0,0,1,0,2e+07,0,0,654000,
22029,SG,nse_cm,,703PY28,703PY28-SG,,703PY28-SG,IN3820190061,,,,SDL PY 7.03% 2028,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.15-109.57,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10957,9915,1,1,1,0,0,1,0,1e+07,0,0,327000,
22048,SG,nse_cm,,704RJ30,704RJ30-SG,,704RJ30-SG,IN2920190427,,,,SDL RJ 7.04% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.37-109.83,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,956000.00,100,0,10983,9937,1,1,1,0,0,1,0,1e+08,0,0,956000,
22072,SG,nse_cm,,718RJ30,718RJ30-SG,,718RJ30-SG,IN2920190369,,,,SDL RJ 7.18% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.20-110.74,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,817499.00,100,0,11074,10020,1,1,1,0,0,1,0,2.5e+07,0,0,817499,
22085,SG,nse_cm,,704UP30,704UP30-SG,,704UP30-SG,IN3320190249,,,,SDL UP 7.04% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.52-109.98,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,954600.00,100,0,10998,9952,1,1,1,0,0,1,0,3e+08,0,0,954600,
22087,SG,nse_cm,,703UP30,703UP30-SG,,703UP30-SG,IN3320190231,,,,SDL UP 7.03% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.45-109.91,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,955075.00,100,0,10991,9945,1,1,1,0,0,1,0,2.75e+08,0,0,955075,
22111,SG,nse_cm,,66TN30,66TN30-SG,,66TN30-SG,IN3120200115,,,,SDL TN 6.6% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,96.39-106.53,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,985499.00,100,0,10653,9639,1,1,1,0,0,1,0,1.25e+08,0,0,985499,
22115,SG,nse_cm,,733TN54,733TN54-SG,,733TN54-SG,IN3120190241,,,,SDL TN 7.33% 2054,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,105.39-116.47,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,901400.00,100,0,11647,10539,1,1,1,0,0,1,0,2e+08,0,0,901400,
22125,SG,nse_cm,,719TN30,719TN30-SG,,719TN30-SG,IN3120190225,,,,SDL TN 7.19% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.67-111.25,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,943600.00,100,0,11125,10067,1,1,1,0,0,1,0,2e+08,0,0,943600,
22138,SG,nse_cm,,698TR30,698TR30-SG,,698TR30-SG,IN3220190059,,,,SDL TR 6.98% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,98.88-109.28,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,960774.00,100,0,10928,9888,1,1,1,0,0,1,0,4.7e+07,0,0,960774,
22153,SG,nse_cm,,729WB29,729WB29-SG,,729WB29-SG,IN3420190156,,,,SDL WB 7.29% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.92-111.54,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,941200.00,100,0,11154,10092,1,1,1,0,0,1,0,2e+08,0,0,941200,
22157,SG,nse_cm,,711CG30,711CG30-SG,,711CG30-SG,IN3520190072,,,,SDL CG 7.11% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.48-109.94,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,954999.00,100,0,10994,9948,1,1,1,0,0,1,0,1e+08,0,0,954999,
22166,SG,nse_cm,,706UK30,706UK30-SG,,706UK30-SG,IN3620190113,,,,SDL UK 7.06% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.76-111.36,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,942850.00,100,0,11136,10076,1,1,1,0,0,1,0,5e+07,0,0,942850,
